frame_idx,time_sec,xmin,ymin,xmax,ymax,pitch_deg,yaw_deg
334,11.133,1472,281,2475,1860,9.0010,2.7388
335,11.167,1473,283,2474,1860,9.4180,3.6227
336,11.200,1472,282,2473,1861,9.8036,3.6420
337,11.233,1473,281,2472,1859,10.3595,4.6950
338,11.267,1473,280,2472,1859,7.9573,3.7992
339,11.300,1472,282,2473,1860,8.6520,3.7549
340,11.333,1472,282,2473,1861,7.9818,2.2595
341,11.367,1472,282,2473,1861,8.6284,3.5573
342,11.400,1471,283,2474,1861,8.6431,3.3250
343,11.433,1471,283,2474,1861,8.7660,3.2300
344,11.467,1471,283,2474,1861,8.5335,2.9921
345,11.500,1471,283,2474,1861,8.2597,3.1405
346,11.533,1471,284,2474,1862,8.9151,3.7342
347,11.567,1471,284,2474,1861,9.5661,3.8518
348,11.600,1471,283,2473,1861,8.6984,5.5754
349,11.633,1471,282,2473,1861,8.2272,5.2070
350,11.667,1471,282,2473,1860,7.0408,4.8553
351,11.700,1471,281,2473,1860,7.2959,5.0183
352,11.733,1471,282,2473,1860,7.0917,4.8235
353,11.767,1471,286,2469,1861,9.2854,5.5569
354,11.800,1470,286,2469,1862,7.5514,2.6728
355,11.833,1470,286,2469,1862,7.7589,2.0920
356,11.867,1470,286,2469,1862,7.6925,2.2911
357,11.900,1470,287,2469,1863,7.8620,2.5136
358,11.933,1471,285,2469,1862,8.6118,6.8713
359,11.967,1470,285,2469,1861,8.0207,4.7137
360,12.000,1470,284,2469,1863,9.2670,5.0166
361,12.033,1470,284,2469,1861,9.1236,5.6606
362,12.067,1470,284,2469,1861,9.1255,5.6500
363,12.100,1470,284,2469,1861,9.1281,5.6267
364,12.133,1470,283,2470,1861,9.8227,4.5858
365,12.167,1470,283,2470,1861,9.7366,4.6346
366,12.200,1468,286,2470,1864,8.7443,2.3053
367,12.233,1467,286,2471,1864,8.2560,2.2654
368,12.267,1466,285,2472,1864,8.6260,2.2080
369,12.300,1466,287,2471,1863,8.4847,4.3515
370,12.333,1466,287,2471,1863,8.6166,4.4353
371,12.367,1467,288,2469,1863,8.6812,1.4203
372,12.400,1467,287,2469,1863,9.0736,1.0831
373,12.433,1467,287,2469,1864,9.2661,1.7574
374,12.467,1467,287,2470,1864,8.2232,1.0128
375,12.500,1467,288,2470,1864,8.2213,1.2355
376,12.533,1467,288,2470,1864,8.2154,1.1397
377,12.567,1467,287,2470,1863,8.7302,0.6599
378,12.600,1467,287,2469,1863,9.2681,0.9543
379,12.633,1467,287,2469,1862,9.0160,1.2485
380,12.667,1467,287,2469,1862,8.8956,0.9649
381,12.700,1467,287,2469,1862,8.9627,0.8444
382,12.733,1467,287,2469,1862,8.9627,0.8444
383,12.767,1467,287,2469,1862,8.9627,0.8444
384,12.800,1468,287,2470,1861,8.5028,0.7501
385,12.833,1469,282,2471,1861,8.2220,6.1452
386,12.867,1469,283,2470,1859,9.0961,3.8949
387,12.900,1470,279,2470,1858,8.4904,2.6620
388,12.933,1470,278,2470,1858,7.9508,2.9066
389,12.967,1470,278,2470,1857,7.1696,2.2202
390,13.000,1469,279,2471,1857,7.5206,3.6074
391,13.033,1469,279,2471,1857,7.6155,3.5344
392,13.067,1469,281,2471,1860,6.9935,1.9223
393,13.100,1469,281,2471,1862,8.1679,0.8267
394,13.133,1468,282,2472,1863,8.3395,4.0482
395,13.167,1469,282,2472,1864,8.6369,3.1255
396,13.200,1468,282,2472,1864,8.7804,3.8189
397,13.233,1467,282,2473,1864,8.1304,3.4818
398,13.267,1467,282,2472,1864,8.6375,3.5231
399,13.300,1467,282,2472,1865,8.4573,3.6878
400,13.333,1467,282,2471,1866,8.3883,1.8421
401,13.367,1467,282,2471,1866,8.3872,1.8332
402,13.400,1467,281,2471,1866,6.7501,3.4344
403,13.433,1467,281,2471,1865,6.7453,2.9772
404,13.467,1465,282,2468,1859,18.8049,3.9228
405,13.500,1464,282,2468,1861,19.9309,2.5950
406,13.533,1463,282,2469,1862,19.2230,1.3940
407,13.567,1463,282,2469,1864,19.0965,2.9371
408,13.600,1462,282,2470,1865,17.5055,1.4715
409,13.633,1462,282,2470,1864,17.2301,2.4096
410,13.667,1462,283,2471,1864,18.9305,2.7505
411,13.700,1461,283,2471,1865,18.5516,2.7479
412,13.733,1461,283,2471,1865,18.2881,2.5538
413,13.767,1461,284,2471,1864,17.1836,2.7657
414,13.800,1461,284,2471,1865,17.5627,2.4738
415,13.833,1462,285,2470,1864,18.7676,2.1733
416,13.867,1462,285,2469,1864,17.8007,3.3087
417,13.900,1462,286,2469,1864,17.5872,3.3835
418,13.933,1462,286,2469,1864,17.5741,3.5302
419,13.967,1462,285,2469,1865,17.3905,3.3782
420,14.000,1462,285,2469,1865,17.2191,2.4477
421,14.033,1462,285,2469,1865,17.0140,2.6328
422,14.067,1462,286,2469,1864,17.5612,2.4871
423,14.100,1462,286,2469,1864,17.3715,2.1448
424,14.133,1461,287,2469,1863,16.7901,2.8607
425,14.167,1461,288,2470,1864,19.1226,0.2181
426,14.200,1459,288,2468,1862,19.4573,-2.2627
427,14.233,1458,289,2468,1865,18.1577,-0.8312
428,14.267,1460,289,2465,1861,17.9308,3.7467
429,14.300,1460,289,2465,1861,17.9257,4.3556
430,14.333,1460,290,2466,1861,17.9711,0.5686
431,14.367,1460,293,2465,1860,18.0152,2.4641
432,14.400,1461,291,2464,1860,19.3875,3.3812
433,14.433,1462,289,2463,1861,19.2143,3.3308
434,14.467,1461,289,2464,1863,18.6361,5.0598
435,14.500,1461,288,2464,1863,19.0604,3.8563
436,14.533,1461,288,2464,1864,17.3882,5.8263
437,14.567,1461,288,2464,1865,19.2852,4.1712
438,14.600,1461,288,2464,1864,17.4583,4.7294
439,14.633,1461,288,2465,1865,18.4699,4.0234
440,14.667,1461,288,2464,1864,17.6500,4.7627
441,14.700,1460,288,2465,1864,18.8477,3.9570
442,14.733,1460,286,2465,1864,18.8896,3.5335
443,14.767,1459,286,2465,1864,18.4102,3.6635
444,14.800,1459,286,2465,1864,18.2921,3.1715
445,14.833,1459,286,2466,1864,18.9913,4.1157
446,14.867,1461,286,2465,1861,19.7309,2.8260
447,14.900,1460,287,2464,1861,18.7521,2.7350
448,14.933,1461,287,2463,1861,16.9437,1.1519
449,14.967,1462,286,2462,1859,16.0469,4.5035
450,15.000,1463,287,2462,1859,16.7672,2.3378
451,15.033,1463,287,2462,1859,16.5117,1.6545
452,15.067,1463,286,2462,1860,16.9525,3.1466
453,15.100,1462,286,2462,1859,16.3159,3.2120
454,15.133,1462,285,2462,1859,17.5214,5.2013
455,15.167,1463,286,2461,1861,16.1954,3.5102
456,15.200,1463,286,2461,1860,16.9062,3.7224
457,15.233,1463,286,2461,1861,16.9724,2.3005
458,15.267,1463,286,2461,1861,16.6591,2.7134
459,15.300,1463,287,2461,1861,17.6149,2.4829
460,15.333,1463,287,2461,1861,17.7416,2.5959
461,15.367,1463,287,2461,1861,17.8003,2.6671
462,15.400,1463,286,2462,1862,16.7933,4.1599
463,15.433,1463,286,2462,1862,16.7093,3.7261
464,15.467,1463,285,2462,1863,16.9537,3.5692
465,15.500,1465,284,2462,1863,16.8555,1.4579
466,15.533,1463,286,2462,1862,16.9557,3.6023
467,15.567,1462,286,2461,1861,19.1049,3.5827
468,15.600,1463,285,2462,1860,17.5690,2.1800
469,15.633,1462,285,2461,1861,18.6905,3.6411
470,15.667,1462,284,2461,1861,16.5039,2.9834
471,15.700,1462,284,2462,1861,18.8904,2.6790
472,15.733,1462,284,2461,1860,18.2488,3.2503
473,15.767,1462,286,2461,1860,19.4571,2.9978
474,15.800,1463,286,2461,1861,19.2357,3.5680
475,15.833,1464,286,2461,1860,18.2218,3.5156
476,15.867,1464,286,2461,1860,17.9786,3.4918
477,15.900,1464,285,2461,1858,18.1819,0.8825
478,15.933,1464,286,2461,1859,18.2577,1.3723
479,15.967,1464,286,2462,1859,18.3993,1.8910
480,16.000,1463,286,2461,1859,18.1883,1.5404
481,16.033,1463,286,2461,1859,18.1627,1.3153
482,16.067,1463,286,2462,1858,18.1859,2.4994
483,16.100,1463,286,2462,1858,18.4602,2.6147
484,16.133,1463,286,2462,1860,18.6439,2.9425
485,16.167,1463,288,2462,1861,19.3371,2.6386
486,16.200,1462,288,2463,1862,18.5714,1.8398
487,16.233,1463,288,2463,1862,18.5158,2.4756
488,16.267,1462,289,2463,1863,18.2855,1.6621
489,16.300,1462,289,2463,1864,17.3772,2.2537
490,16.333,1461,288,2464,1865,17.7536,1.3313
491,16.367,1460,289,2465,1867,18.8727,1.5213
492,16.400,1461,288,2465,1867,17.0154,2.5185
493,16.433,1461,287,2466,1868,17.2511,2.6904
494,16.467,1461,288,2467,1869,17.6032,2.2585
495,16.500,1461,287,2467,1868,17.3502,3.3377
496,16.533,1462,287,2466,1866,18.2699,3.3819
497,16.567,1463,286,2466,1867,17.9918,3.5240
