frame_idx,time_sec,xmin,ymin,xmax,ymax,pitch_deg,yaw_deg
481,16.033,1500,485,2358,1675,-10.7960,3.1465
482,16.067,1500,485,2358,1675,-11.1999,2.5309
483,16.100,1500,485,2358,1675,-11.0446,3.3572
484,16.133,1500,485,2358,1675,-11.4772,3.3326
485,16.167,1501,485,2358,1674,-10.8942,3.3819
486,16.200,1500,484,2358,1674,-10.1699,1.1720
487,16.233,1500,484,2358,1674,-9.9045,1.6117
488,16.267,1500,485,2358,1675,-10.7812,3.8168
489,16.300,1500,482,2358,1677,-10.8832,3.3451
490,16.333,1500,483,2358,1677,-10.5877,1.2696
491,16.367,1500,482,2358,1677,-10.4320,4.1626
